# cwd not inside a repo
# Loss.Nf                = 60
# Loss.fmin              = 45000000000.0
# Loss.fmax              = 155000000000.0
# Loss.z0                = 1000
# Loss.feedDiam          = 3.05e-05
# Loss.lPerPixel         = 3.05e-05
# Loss.boardDim          = (0.003, 0.003)
# Loss.leftLim           = 5e+10
# Loss.rightLim          = 1.5e+11
# Loss.T                 = -10
# Loss.p                 = 2.5
# Loss.div               = 10
# AnnealOpt.n_calls      = 1500
# AnnealOpt.x_ini0.shape = (40, 40)
# AnnealOpt.pp           = (5, 5)
Iter_,y_prev,y_candid,y_delta,T,P,choice
1080,5458.92,5777.89,-318.97,  0,0.0,reject
1081,5458.92,5722.18,-263.26,  0,0.0,reject
1082,5458.92,5737.16,-278.24,  0,0.0,reject
1083,5458.92,17076.3,-11617.38,  0,0.0,reject
887,2398.29,2287.53,110.76,  0,inf,accept
1084,5458.92,17076.3,-11617.38,  0,0.0,reject
1085,5458.92,5458.93,-0.01,  0,0.0,reject
1086,5458.92,17076.3,-11617.38,  0,0.0,reject
1087,5458.92,5542.28,-83.36,  0,0.0,reject
1088,5458.92,5525.94,-67.02,  0,0.0,reject
1089,5458.92,17076.3,-11617.38,  0,0.0,reject
1090,5458.92,17076.3,-11617.38,  0,0.0,reject
1091,5458.92,5462.52,-3.6,  0,0.0,reject
1092,5458.92,17076.3,-11617.38,  0,0.0,reject
1093,5458.92,17076.3,-11617.38,  0,0.0,reject
1094,5458.92,17076.28,-11617.36,  0,0.0,reject
1095,5458.92,17076.3,-11617.38,  0,0.0,reject
888,2287.53,13283.73,-10996.2,  0,0.0,reject
1096,5458.92,17076.3,-11617.38,  0,0.0,reject
1097,5458.92,5767.47,-308.55,  0,0.0,reject
1098,5458.92,5774.98,-316.06,  0,0.0,reject
1099,5458.92,5542.29,-83.37,  0,0.0,reject
1100,5458.92,5912.18,-453.26,  0,0.0,reject
1101,5458.92,5822.07,-363.15,  0,0.0,reject
1102,5458.92,5488.53,-29.61,  0,0.0,reject
1103,5458.92,17076.3,-11617.38,  0,0.0,reject
1104,5458.92,17076.3,-11617.38,  0,0.0,reject
1105,5458.92,5803.63,-344.71,  0,0.0,reject
889,2287.53,2284.69,2.84,  0,inf,accept
1106,5458.92,17076.3,-11617.38,  0,0.0,reject
1107,5458.92,5459.1,-0.18,  0,0.0,reject
1108,5458.92,17076.3,-11617.38,  0,0.0,reject
1109,5458.92,5749.49,-290.57,  0,0.0,reject
1110,5458.92,17076.3,-11617.38,  0,0.0,reject
1111,5458.92,17076.3,-11617.38,  0,0.0,reject
1112,5458.92,17076.29,-11617.37,  0,0.0,reject
1113,5458.92,5799.45,-340.53,  0,0.0,reject
1114,5458.92,5534.38,-75.46,  0,0.0,reject
1115,5458.92,17076.3,-11617.38,  0,0.0,reject
1116,5458.92,9120.2,-3661.28,  0,0.0,reject
1117,5458.92,5518.95,-60.03,  0,0.0,reject
890,2284.69,2343.53,-58.84,  0,0.0,reject
1118,5458.92,5810.47,-351.55,  0,0.0,reject
1119,5458.92,17076.29,-11617.37,  0,0.0,reject
1120,5458.92,5928.8,-469.88,  0,0.0,reject
1121,5458.92,17076.3,-11617.38,  0,0.0,reject
1122,5458.92,5507.85,-48.93,  0,0.0,reject
1123,5458.92,5475.07,-16.15,  0,0.0,reject
1124,5458.92,5495.63,-36.71,  0,0.0,reject
1125,5458.92,9078.21,-3619.29,  0,0.0,reject
1126,5458.92,5509.18,-50.26,  0,0.0,reject
1127,5458.92,5570.11,-111.19,  0,0.0,reject
1128,5458.92,5762.25,-303.33,  0,0.0,reject
1129,5458.92,17076.3,-11617.38,  0,0.0,reject
1130,5458.92,5759.11,-300.19,  0,0.0,reject
891,2284.69,2374.38,-89.69,  0,0.0,reject
1131,5458.92,5497.77,-38.85,  0,0.0,reject
1132,5458.92,17076.3,-11617.38,  0,0.0,reject
1133,5458.92,17067.09,-11608.17,  0,0.0,reject
1134,5458.92,17076.3,-11617.38,  0,0.0,reject
1135,5458.92,5902.87,-443.95,  0,0.0,reject
1136,5458.92,5478.92,-20.0,  0,0.0,reject
1137,5458.92,17076.3,-11617.38,  0,0.0,reject
1138,5458.92,9085.42,-3626.5,  0,0.0,reject
1139,5458.92,17076.31,-11617.39,  0,0.0,reject
1140,5458.92,5517.52,-58.6,  0,0.0,reject
1141,5458.92,17076.3,-11617.38,  0,0.0,reject
1142,5458.92,5460.25,-1.33,  0,0.0,reject
1143,5458.92,5925.72,-466.8,  0,0.0,reject
1144,5458.92,5713.35,-254.43,  0,0.0,reject
1145,5458.92,9361.53,-3902.61,  0,0.0,reject
1146,5458.92,17076.3,-11617.38,  0,0.0,reject
892,2284.69,2757.36,-472.67,  0,0.0,reject
1147,5458.92,17076.3,-11617.38,  0,0.0,reject
1148,5458.92,5461.09,-2.17,  0,0.0,reject
893,2284.69,10616.65,-8331.96,  0,0.0,reject
1149,5458.92,17076.3,-11617.38,  0,0.0,reject
1150,5458.92,5738.34,-279.42,  0,0.0,reject
1151,5458.92,5792.75,-333.83,  0,0.0,reject
1152,5458.92,17076.3,-11617.38,  0,0.0,reject
1153,5458.92,9138.54,-3679.62,  0,0.0,reject
1154,5458.92,17076.3,-11617.38,  0,0.0,reject
1155,5458.92,5527.07,-68.15,  0,0.0,reject
1156,5458.92,5491.2,-32.28,  0,0.0,reject
1157,5458.92,17076.3,-11617.38,  0,0.0,reject
1158,5458.92,17076.3,-11617.38,  0,0.0,reject
1159,5458.92,5791.35,-332.43,  0,0.0,reject
1160,5458.92,5801.95,-343.03,  0,0.0,reject
894,2284.69,2434.81,-150.12,  0,0.0,reject
1161,5458.92,17076.3,-11617.38,  0,0.0,reject
1162,5458.92,5539.21,-80.29,  0,0.0,reject
1163,5458.92,5811.75,-352.83,  0,0.0,reject
1164,5458.92,17076.3,-11617.38,  0,0.0,reject
1165,5458.92,5632.23,-173.31,  0,0.0,reject
1166,5458.92,5901.16,-442.24,  0,0.0,reject
1167,5458.92,17076.3,-11617.38,  0,0.0,reject
1168,5458.92,5574.04,-115.12,  0,0.0,reject
1169,5458.92,5519.75,-60.83,  0,0.0,reject
1170,5458.92,8995.12,-3536.2,  0,0.0,reject
1171,5458.92,5792.34,-333.42,  0,0.0,reject
1172,5458.92,5526.13,-67.21,  0,0.0,reject
1173,5458.92,17076.3,-11617.38,  0,0.0,reject
895,2284.69,2820.21,-535.52,  0,0.0,reject
1174,5458.92,5761.05,-302.13,  0,0.0,reject
1175,5458.92,5762.42,-303.5,  0,0.0,reject
1176,5458.92,5568.59,-109.67,  0,0.0,reject
1177,5458.92,5757.59,-298.67,  0,0.0,reject
1178,5458.92,17076.3,-11617.38,  0,0.0,reject
1179,5458.92,9088.03,-3629.11,  0,0.0,reject
1180,5458.92,5511.03,-52.11,  0,0.0,reject
1181,5458.92,5460.35,-1.43,  0,0.0,reject
1182,5458.92,17076.31,-11617.39,  0,0.0,reject
1183,5458.92,17076.3,-11617.38,  0,0.0,reject
1184,5458.92,17076.3,-11617.38,  0,0.0,reject
896,2284.69,17076.3,-14791.61,  0,0.0,reject
1185,5458.92,17076.3,-11617.38,  0,0.0,reject
1186,5458.92,17076.29,-11617.37,  0,0.0,reject
1187,5458.92,5980.25,-521.33,  0,0.0,reject
1188,5458.92,5532.76,-73.84,  0,0.0,reject
1189,5458.92,17076.3,-11617.38,  0,0.0,reject
1190,5458.92,5538.39,-79.47,  0,0.0,reject
1191,5458.92,17076.3,-11617.38,  0,0.0,reject
1192,5458.92,5515.35,-56.43,  0,0.0,reject
1193,5458.92,17067.29,-11608.37,  0,0.0,reject
1194,5458.92,5477.86,-18.94,  0,0.0,reject
1195,5458.92,17076.3,-11617.38,  0,0.0,reject
1196,5458.92,9087.12,-3628.2,  0,0.0,reject
897,2284.69,2363.4,-78.71,  0,0.0,reject
1197,5458.92,5748.33,-289.41,  0,0.0,reject
1198,5458.92,5970.56,-511.64,  0,0.0,reject
1199,5458.92,17076.3,-11617.38,  0,0.0,reject
1200,5458.92,17076.3,-11617.38,  0,0.0,reject
1201,5458.92,5477.31,-18.39,  0,0.0,reject
1202,5458.92,5749.6,-290.68,  0,0.0,reject
1203,5458.92,17076.31,-11617.39,  0,0.0,reject
1204,5458.92,5796.68,-337.76,  0,0.0,reject
1205,5458.92,5573.63,-114.71,  0,0.0,reject
1206,5458.92,5513.03,-54.11,  0,0.0,reject
898,2284.69,2728.73,-444.04,  0,0.0,reject
1207,5458.92,17076.3,-11617.38,  0,0.0,reject
1208,5458.92,17076.3,-11617.38,  0,0.0,reject
1209,5458.92,5931.87,-472.95,  0,0.0,reject
1210,5458.92,17076.3,-11617.38,  0,0.0,reject
1211,5458.92,17076.3,-11617.38,  0,0.0,reject
1212,5458.92,5813.7,-354.78,  0,0.0,reject
1213,5458.92,5831.84,-372.92,  0,0.0,reject
1214,5458.92,17076.3,-11617.38,  0,0.0,reject
1215,5458.92,17076.3,-11617.38,  0,0.0,reject
1216,5458.92,9108.06,-3649.14,  0,0.0,reject
1217,5458.92,5465.18,-6.26,  0,0.0,reject
1218,5458.92,17076.3,-11617.38,  0,0.0,reject
899,2284.69,2284.4,0.29,  0,inf,accept
1219,5458.92,17076.3,-11617.38,  0,0.0,reject
1220,5458.92,17076.3,-11617.38,  0,0.0,reject
1221,5458.92,5535.16,-76.24,  0,0.0,reject
1222,5458.92,17076.3,-11617.38,  0,0.0,reject
1223,5458.92,5459.28,-0.36,  0,0.0,reject
1224,5458.92,17076.3,-11617.38,  0,0.0,reject
1225,5458.92,9033.57,-3574.65,  0,0.0,reject
1226,5458.92,5945.44,-486.52,  0,0.0,reject
1227,5458.92,5818.91,-359.99,  0,0.0,reject
1228,5458.92,17076.29,-11617.37,  0,0.0,reject
900,2284.4,2465.84,-181.44,  0,0.0,reject
1229,5458.92,17076.3,-11617.38,  0,0.0,reject
1230,5458.92,5464.97,-6.05,  0,0.0,reject
1231,5458.92,17076.3,-11617.38,  0,0.0,reject
1232,5458.92,17076.3,-11617.38,  0,0.0,reject
1233,5458.92,5864.32,-405.4,  0,0.0,reject
1234,5458.92,17076.3,-11617.38,  0,0.0,reject
1235,5458.92,6000.26,-541.34,  0,0.0,reject
1236,5458.92,5531.61,-72.69,  0,0.0,reject
1237,5458.92,17076.3,-11617.38,  0,0.0,reject
1238,5458.92,5495.32,-36.4,  0,0.0,reject
1239,5458.92,5501.99,-43.07,  0,0.0,reject
1240,5458.92,5538.63,-79.71,  0,0.0,reject
901,2284.4,2636.14,-351.74,  0,0.0,reject
1241,5458.92,5905.27,-446.35,  0,0.0,reject
1242,5458.92,5503.95,-45.03,  0,0.0,reject
902,2284.4,13264.25,-10979.85,  0,0.0,reject
1243,5458.92,17076.3,-11617.38,  0,0.0,reject
1244,5458.92,5489.84,-30.92,  0,0.0,reject
1245,5458.92,5720.58,-261.66,  0,0.0,reject
1246,5458.92,5965.69,-506.77,  0,0.0,reject
1247,5458.92,5861.62,-402.7,  0,0.0,reject
1248,5458.92,5800.76,-341.84,  0,0.0,reject
1249,5458.92,5541.71,-82.79,  0,0.0,reject
1250,5458.92,17076.3,-11617.38,  0,0.0,reject
1251,5458.92,17076.3,-11617.38,  0,0.0,reject
1252,5458.92,5521.9,-62.98,  0,0.0,reject
1253,5458.92,5495.63,-36.71,  0,0.0,reject
1254,5458.92,5467.64,-8.72,  0,0.0,reject
1255,5458.92,5467.36,-8.44,  0,0.0,reject
1256,5458.92,9105.94,-3647.02,  0,0.0,reject
1257,5458.92,5662.38,-203.46,  0,0.0,reject
1258,5458.92,17076.3,-11617.38,  0,0.0,reject
1259,5458.92,5475.07,-16.15,  0,0.0,reject
903,2284.4,3026.77,-742.37,  0,0.0,reject
1260,5458.92,17076.3,-11617.38,  0,0.0,reject
1261,5458.92,17076.29,-11617.37,  0,0.0,reject
1262,5458.92,17076.3,-11617.38,  0,0.0,reject
1263,5458.92,5546.71,-87.79,  0,0.0,reject
1264,5458.92,17076.3,-11617.38,  0,0.0,reject
1265,5458.92,5952.4,-493.48,  0,0.0,reject
1266,5458.92,5960.47,-501.55,  0,0.0,reject
1267,5458.92,5753.3,-294.38,  0,0.0,reject
1268,5458.92,5732.65,-273.73,  0,0.0,reject
1269,5458.92,17076.3,-11617.38,  0,0.0,reject
1270,5458.92,5498.23,-39.31,  0,0.0,reject
904,2284.4,2283.87,0.53,  0,inf,accept
1271,5458.92,17076.3,-11617.38,  0,0.0,reject
1272,5458.92,17076.29,-11617.37,  0,0.0,reject
1273,5458.92,9142.29,-3683.37,  0,0.0,reject
1274,5458.92,17076.3,-11617.38,  0,0.0,reject
1275,5458.92,5530.08,-71.16,  0,0.0,reject
1276,5458.92,5827.6,-368.68,  0,0.0,reject
1277,5458.92,17076.3,-11617.38,  0,0.0,reject
1278,5458.92,5506.51,-47.59,  0,0.0,reject
1279,5458.92,17076.3,-11617.38,  0,0.0,reject
1280,5458.92,17076.3,-11617.38,  0,0.0,reject
1281,5458.92,5502.41,-43.49,  0,0.0,reject
905,2283.87,2706.24,-422.37,  0,0.0,reject
1282,5458.92,17076.3,-11617.38,  0,0.0,reject
906,2283.87,10570.18,-8286.31,  0,0.0,reject
1283,5458.92,17076.3,-11617.38,  0,0.0,reject
1284,5458.92,5459.79,-0.87,  0,0.0,reject
1285,5458.92,5851.32,-392.4,  0,0.0,reject
1286,5458.92,17076.3,-11617.38,  0,0.0,reject
1287,5458.92,17076.3,-11617.38,  0,0.0,reject
1288,5458.92,5971.67,-512.75,  0,0.0,reject
1289,5458.92,5523.75,-64.83,  0,0.0,reject
1290,5458.92,17076.3,-11617.38,  0,0.0,reject
1291,5458.92,5574.14,-115.22,  0,0.0,reject
1292,5458.92,17076.3,-11617.38,  0,0.0,reject
1293,5458.92,5790.92,-332.0,  0,0.0,reject
1294,5458.92,5458.66,0.26,  0,inf,accept
907,2283.87,2627.13,-343.26,  0,0.0,reject
1295,5458.66,5970.63,-511.97,  0,0.0,reject
1296,5458.66,17076.3,-11617.64,  0,0.0,reject
1297,5458.66,5961.48,-502.82,  0,0.0,reject
1298,5458.66,5808.47,-349.81,  0,0.0,reject
1299,5458.66,17076.3,-11617.64,  0,0.0,reject
1300,5458.66,17076.3,-11617.64,  0,0.0,reject
1301,5458.66,5928.17,-469.51,  0,0.0,reject
1302,5458.66,17076.28,-11617.62,  0,0.0,reject
1303,5458.66,17076.3,-11617.64,  0,0.0,reject
1304,5458.66,5461.27,-2.61,  0,0.0,reject
1305,5458.66,17067.32,-11608.66,  0,0.0,reject
1306,5458.66,17067.28,-11608.62,  0,0.0,reject
1307,5458.66,17076.3,-11617.64,  0,0.0,reject
1308,5458.66,5459.04,-0.38,  0,0.0,reject
1309,5458.66,17076.3,-11617.64,  0,0.0,reject
908,2283.87,2622.45,-338.58,  0,0.0,reject
1310,5458.66,17076.3,-11617.64,  0,0.0,reject
1311,5458.66,5503.71,-45.05,  0,0.0,reject
1312,5458.66,17076.3,-11617.64,  0,0.0,reject
1313,5458.66,5761.3,-302.64,  0,0.0,reject
1314,5458.66,5461.89,-3.23,  0,0.0,reject
1315,5458.66,17076.3,-11617.64,  0,0.0,reject
1316,5458.66,5503.64,-44.98,  0,0.0,reject
1317,5458.66,17076.3,-11617.64,  0,0.0,reject
1318,5458.66,5761.08,-302.42,  0,0.0,reject
1319,5458.66,17076.3,-11617.64,  0,0.0,reject
1320,5458.66,5498.69,-40.03,  0,0.0,reject
1321,5458.66,5870.34,-411.68,  0,0.0,reject
1322,5458.66,5896.99,-438.33,  0,0.0,reject
909,2283.87,2283.33,0.54,  0,inf,accept
1323,5458.66,5544.01,-85.35,  0,0.0,reject
1324,5458.66,17076.3,-11617.64,  0,0.0,reject
1325,5458.66,17076.3,-11617.64,  0,0.0,reject
1326,5458.66,17076.3,-11617.64,  0,0.0,reject
1327,5458.66,5830.71,-372.05,  0,0.0,reject
1328,5458.66,5472.02,-13.36,  0,0.0,reject
1329,5458.66,5507.55,-48.89,  0,0.0,reject
1330,5458.66,5828.97,-370.31,  0,0.0,reject
1331,5458.66,17076.29,-11617.63,  0,0.0,reject
1332,5458.66,17076.3,-11617.64,  0,0.0,reject
1333,5458.66,5995.62,-536.96,  0,0.0,reject
1334,5458.66,17076.3,-11617.64,  0,0.0,reject
1335,5458.66,17076.3,-11617.64,  0,0.0,reject
1336,5458.66,5459.42,-0.76,  0,0.0,reject
910,2283.33,3334.99,-1051.66,  0,0.0,reject
1337,5458.66,17076.3,-11617.64,  0,0.0,reject
1338,5458.66,5465.5,-6.84,  0,0.0,reject
1339,5458.66,5525.6,-66.94,  0,0.0,reject
911,2283.33,12023.16,-9739.83,  0,0.0,reject
1340,5458.66,17076.28,-11617.62,  0,0.0,reject
1341,5458.66,5463.9,-5.24,  0,0.0,reject
1342,5458.66,5460.83,-2.17,  0,0.0,reject
1343,5458.66,5907.88,-449.22,  0,0.0,reject
1344,5458.66,17076.31,-11617.65,  0,0.0,reject
1345,5458.66,17067.2,-11608.54,  0,0.0,reject
1346,5458.66,17076.3,-11617.64,  0,0.0,reject
1347,5458.66,17076.3,-11617.64,  0,0.0,reject
1348,5458.66,17076.3,-11617.64,  0,0.0,reject
1349,5458.66,5726.94,-268.28,  0,0.0,reject
1350,5458.66,5458.87,-0.21,  0,0.0,reject
1351,5458.66,17076.29,-11617.63,  0,0.0,reject
1352,5458.66,5500.98,-42.32,  0,0.0,reject
1353,5458.66,17076.3,-11617.64,  0,0.0,reject
1354,5458.66,5510.95,-52.29,  0,0.0,reject
912,2283.33,2862.54,-579.21,  0,0.0,reject
1355,5458.66,5465.84,-7.18,  0,0.0,reject
1356,5458.66,5913.75,-455.09,  0,0.0,reject
1357,5458.66,17076.3,-11617.64,  0,0.0,reject
1358,5458.66,17076.3,-11617.64,  0,0.0,reject
1359,5458.66,5458.74,-0.08,  0,0.0,reject
1360,5458.66,5761.56,-302.9,  0,0.0,reject
1361,5458.66,17076.3,-11617.64,  0,0.0,reject
1362,5458.66,17076.3,-11617.64,  0,0.0,reject
1363,5458.66,5457.79,0.87,  0,inf,accept
1364,5457.79,5518.91,-61.12,  0,0.0,reject
1365,5457.79,5842.3,-384.51,  0,0.0,reject
1366,5457.79,5462.31,-4.52,  0,0.0,reject
1367,5457.79,5471.76,-13.97,  0,0.0,reject
1368,5457.79,17076.3,-11618.51,  0,0.0,reject
1369,5457.79,5788.69,-330.9,  0,0.0,reject
913,2283.33,2283.71,-0.38,  0,0.0,reject
1370,5457.79,5837.08,-379.29,  0,0.0,reject
1371,5457.79,5884.65,-426.86,  0,0.0,reject
1372,5457.79,5458.92,-1.13,  0,0.0,reject
1373,5457.79,17076.29,-11618.5,  0,0.0,reject
1374,5457.79,5914.23,-456.44,  0,0.0,reject
1375,5457.79,5924.3,-466.51,  0,0.0,reject
1376,5457.79,5526.24,-68.45,  0,0.0,reject
1377,5457.79,17076.3,-11618.51,  0,0.0,reject
1378,5457.79,5982.11,-524.32,  0,0.0,reject
1379,5457.79,17076.3,-11618.51,  0,0.0,reject
1380,5457.79,5787.49,-329.7,  0,0.0,reject
1381,5457.79,5572.57,-114.78,  0,0.0,reject
1382,5457.79,17076.3,-11618.51,  0,0.0,reject
1383,5457.79,5498.66,-40.87,  0,0.0,reject
1384,5457.79,5899.85,-442.06,  0,0.0,reject
1385,5457.79,5840.05,-382.26,  0,0.0,reject
1386,5457.79,5459.71,-1.92,  0,0.0,reject
1387,5457.79,5458.92,-1.13,  0,0.0,reject
914,2283.33,3808.26,-1524.93,  0,0.0,reject
1388,5457.79,17076.3,-11618.51,  0,0.0,reject
1389,5457.79,17076.3,-11618.51,  0,0.0,reject
1390,5457.79,17067.34,-11609.55,  0,0.0,reject
1391,5457.79,5877.32,-419.53,  0,0.0,reject
1392,5457.79,5715.35,-257.56,  0,0.0,reject
1393,5457.79,5931.18,-473.39,  0,0.0,reject
1394,5457.79,5578.48,-120.69,  0,0.0,reject
1395,5457.79,5457.31,0.48,  0,inf,accept
1396,5457.31,17076.28,-11618.97,  0,0.0,reject
1397,5457.31,17076.3,-11618.99,  0,0.0,reject
1398,5457.31,5909.76,-452.45,  0,0.0,reject
1399,5457.31,5723.38,-266.07,  0,0.0,reject
1400,5457.31,5545.9,-88.59,  0,0.0,reject
915,2283.33,3541.57,-1258.24,  0,0.0,reject
1401,5457.31,17076.31,-11619.0,  0,0.0,reject
1402,5457.31,17076.3,-11618.99,  0,0.0,reject
1403,5457.31,9000.7,-3543.39,  0,0.0,reject
1404,5457.31,17076.3,-11618.99,  0,0.0,reject
1405,5457.31,5773.21,-315.9,  0,0.0,reject
1406,5457.31,17076.3,-11618.99,  0,0.0,reject
1407,5457.31,17076.3,-11618.99,  0,0.0,reject
1408,5457.31,5472.53,-15.22,  0,0.0,reject
1409,5457.31,5905.06,-447.75,  0,0.0,reject
1410,5457.31,5523.08,-65.77,  0,0.0,reject
1411,5457.31,17076.3,-11618.99,  0,0.0,reject
916,2283.33,5507.58,-3224.25,  0,0.0,reject
1412,5457.31,17076.3,-11618.99,  0,0.0,reject
1413,5457.31,17076.29,-11618.98,  0,0.0,reject
1414,5457.31,5463.09,-5.78,  0,0.0,reject
1415,5457.31,17076.3,-11618.99,  0,0.0,reject
1416,5457.31,5460.66,-3.35,  0,0.0,reject
1417,5457.31,17076.3,-11618.99,  0,0.0,reject
1418,5457.31,17076.3,-11618.99,  0,0.0,reject
1419,5457.31,5943.16,-485.85,  0,0.0,reject
1420,5457.31,5713.36,-256.05,  0,0.0,reject
917,2283.33,2530.1,-246.77,  0,0.0,reject
1421,5457.31,17076.29,-11618.98,  0,0.0,reject
1422,5457.31,5999.01,-541.7,  0,0.0,reject
1423,5457.31,5713.17,-255.86,  0,0.0,reject
1424,5457.31,17076.31,-11619.0,  0,0.0,reject
1425,5457.31,17076.29,-11618.98,  0,0.0,reject
1426,5457.31,5949.41,-492.1,  0,0.0,reject
1427,5457.31,5477.63,-20.32,  0,0.0,reject
1428,5457.31,17076.3,-11618.99,  0,0.0,reject
1429,5457.31,17066.83,-11609.52,  0,0.0,reject
918,2283.33,2287.81,-4.48,  0,0.0,reject
1430,5457.31,5768.83,-311.52,  0,0.0,reject
1431,5457.31,17076.3,-11618.99,  0,0.0,reject
1432,5457.31,17076.3,-11618.99,  0,0.0,reject
1433,5457.31,17076.3,-11618.99,  0,0.0,reject
1434,5457.31,5749.02,-291.71,  0,0.0,reject
1435,5457.31,17076.3,-11618.99,  0,0.0,reject
1436,5457.31,17076.3,-11618.99,  0,0.0,reject
1437,5457.31,17076.3,-11618.99,  0,0.0,reject
919,2283.33,2418.83,-135.5,  0,0.0,reject
1438,5457.31,17076.3,-11618.99,  0,0.0,reject
1439,5457.31,17067.39,-11610.08,  0,0.0,reject
1440,5457.31,5780.09,-322.78,  0,0.0,reject
1441,5457.31,17076.3,-11618.99,  0,0.0,reject
1442,5457.31,5482.64,-25.33,  0,0.0,reject
1443,5457.31,5457.9,-0.59,  0,0.0,reject
1444,5457.31,17076.3,-11618.99,  0,0.0,reject
1445,5457.31,5763.99,-306.68,  0,0.0,reject
1446,5457.31,17076.3,-11618.99,  0,0.0,reject
1447,5457.31,5506.35,-49.04,  0,0.0,reject
1448,5457.31,5790.11,-332.8,  0,0.0,reject
1449,5457.31,5459.35,-2.04,  0,0.0,reject
920,2283.33,2376.91,-93.58,  0,0.0,reject
1450,5457.31,17076.3,-11618.99,  0,0.0,reject
1451,5457.31,17076.3,-11618.99,  0,0.0,reject
1452,5457.31,5741.7,-284.39,  0,0.0,reject
1453,5457.31,5494.8,-37.49,  0,0.0,reject
1454,5457.31,9100.72,-3643.41,  0,0.0,reject
1455,5457.31,17076.3,-11618.99,  0,0.0,reject
1456,5457.31,17076.3,-11618.99,  0,0.0,reject
1457,5457.31,5959.35,-502.04,  0,0.0,reject
1458,5457.31,9130.49,-3673.18,  0,0.0,reject
1459,5457.31,5884.38,-427.07,  0,0.0,reject
1460,5457.31,17076.3,-11618.99,  0,0.0,reject
1461,5457.31,5459.99,-2.68,  0,0.0,reject
921,2283.33,2287.48,-4.15,  0,0.0,reject
1462,5457.31,5471.29,-13.98,  0,0.0,reject
1463,5457.31,5831.84,-374.53,  0,0.0,reject
1464,5457.31,5573.57,-116.26,  0,0.0,reject
1465,5457.31,17076.3,-11618.99,  0,0.0,reject
1466,5457.31,5532.37,-75.06,  0,0.0,reject
1467,5457.31,5996.59,-539.28,  0,0.0,reject
1468,5457.31,8986.91,-3529.6,  0,0.0,reject
1469,5457.31,5522.46,-65.15,  0,0.0,reject
1470,5457.31,5861.28,-403.97,  0,0.0,reject
1471,5457.31,17076.3,-11618.99,  0,0.0,reject
1472,5457.31,17076.3,-11618.99,  0,0.0,reject
1473,5457.31,17076.3,-11618.99,  0,0.0,reject
1474,5457.31,5543.99,-86.68,  0,0.0,reject
1475,5457.31,5807.18,-349.87,  0,0.0,reject
1476,5457.31,5457.93,-0.62,  0,0.0,reject
1477,5457.31,5503.42,-46.11,  0,0.0,reject
1478,5457.31,5773.48,-316.17,  0,0.0,reject
922,2283.33,12900.94,-10617.61,  0,0.0,reject
1479,5457.31,5767.72,-310.41,  0,0.0,reject
1480,5457.31,17076.3,-11618.99,  0,0.0,reject
1481,5457.31,17076.3,-11618.99,  0,0.0,reject
1482,5457.31,17076.3,-11618.99,  0,0.0,reject
1483,5457.31,17076.3,-11618.99,  0,0.0,reject
1484,5457.31,17076.3,-11618.99,  0,0.0,reject
1485,5457.31,5945.1,-487.79,  0,0.0,reject
1486,5457.31,5516.38,-59.07,  0,0.0,reject
1487,5457.31,15805.61,-10348.3,  0,0.0,reject
1488,5457.31,17076.3,-11618.99,  0,0.0,reject
923,2283.33,5067.37,-2784.04,  0,0.0,reject
1489,5457.31,15157.57,-9700.26,  0,0.0,reject
924,2283.33,15975.11,-13691.78,  0,0.0,reject
1490,5457.31,17076.3,-11618.99,  0,0.0,reject
1491,5457.31,17076.3,-11618.99,  0,0.0,reject
1492,5457.31,5971.08,-513.77,  0,0.0,reject
1493,5457.31,5461.06,-3.75,  0,0.0,reject
1494,5457.31,17076.3,-11618.99,  0,0.0,reject
1495,5457.31,17076.31,-11619.0,  0,0.0,reject
1496,5457.31,17067.23,-11609.92,  0,0.0,reject
1497,5457.31,5539.92,-82.61,  0,0.0,reject
1498,5457.31,5766.51,-309.2,  0,0.0,reject
925,2283.33,5790.78,-3507.45,  0,0.0,reject
1499,5457.31,5506.35,-49.04,  0,0.0,reject
1500,5457.31,15145.27,-9687.96,  0,0.0,reject
926,2283.33,2467.1,-183.77,  0,0.0,reject
927,2283.33,2208.7,74.63,  0,inf,accept
928,2208.7,3677.76,-1469.06,  0,0.0,reject
929,2208.7,12839.45,-10630.75,  0,0.0,reject
930,2208.7,2349.93,-141.23,  0,0.0,reject
931,2208.7,2221.96,-13.26,  0,0.0,reject
932,2208.7,2437.57,-228.87,  0,0.0,reject
933,2208.7,2541.14,-332.44,  0,0.0,reject
934,2208.7,2879.12,-670.42,  0,0.0,reject
935,2208.7,2194.13,14.57,  0,inf,accept
936,2194.13,2791.12,-596.99,  0,0.0,reject
937,2194.13,2467.91,-273.78,  0,0.0,reject
938,2194.13,2201.63,-7.5,  0,0.0,reject
939,2194.13,2194.09,0.04,  0,inf,accept
940,2194.09,2405.35,-211.26,  0,0.0,reject
941,2194.09,2775.4,-581.31,  0,0.0,reject
942,2194.09,3258.64,-1064.55,  0,0.0,reject
943,2194.09,3195.93,-1001.84,  0,0.0,reject
944,2194.09,3005.98,-811.89,  0,0.0,reject
945,2194.09,4466.29,-2272.2,  0,0.0,reject
946,2194.09,2949.52,-755.43,  0,0.0,reject
947,2194.09,2195.83,-1.74,  0,0.0,reject
948,2194.09,10728.51,-8534.42,  0,0.0,reject
949,2194.09,4490.72,-2296.63,  0,0.0,reject
